Program_ID,Code,Label_Counterexample,Search_Steps
6081,"[('+', 'x4', 'x6', 'v0'), ('//', 'x6', 'x3', 'v1'), ('//', 'x6', 'x2', 'v2'), ('+', 'v0', 'x9', 'v3'), ('*', 'x4', 'x2', 'v4'), ('//', 'x0', 'v4', 'v5'), ('*', 'const_0', 'v3', 'v6'), ('//', 'v4', 'v5', 'v7'), ('//', 'x7', 'v6', 'v8'), ('//', 'v3', 'v8', 'v9')]",None,1024
6082,"[('//', 'x3', 'x5', 'v0'), ('*', 'x4', 'x9', 'v1'), ('*', 'x2', 'v0', 'v2'), ('+', 'x3', 'const_1', 'v3'), ('*', 'x5', 'v2', 'v4'), ('//', 'x0', 'x4', 'v5'), ('//', 'x4', 'const_1', 'v6'), ('//', 'x7', 'v5', 'v7'), ('//', 'x4', 'v5', 'v8'), ('+', 'v4', 'v6', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",33
6083,"[('*', 'const_0', 'x4', 'v0'), ('//', 'x9', 'x5', 'v1'), ('+', 'x2', 'x2', 'v2'), ('//', 'v0', 'x9', 'v3'), ('+', 'v3', 'x3', 'v4'), ('*', 'const_0', 'v4', 'v5'), ('//', 'v3', 'const_1', 'v6'), ('*', 'x1', 'x6', 'v7'), ('//', 'x0', 'x6', 'v8'), ('+', 'x1', 'x1', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",257
6084,"[('//', 'const_0', 'x7', 'v0'), ('*', 'x5', 'x2', 'v1'), ('*', 'x2', 'x5', 'v2'), ('*', 'x6', 'x7', 'v3'), ('//', 'x1', 'x6', 'v4'), ('//', 'x7', 'v3', 'v5'), ('//', 'x2', 'v3', 'v6'), ('*', 'x4', 'v3', 'v7'), ('//', 'const_0', 'const_1', 'v8'), ('+', 'x3', 'x0', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",65
6085,"[('+', 'const_0', 'x9', 'v0'), ('*', 'x7', 'x0', 'v1'), ('+', 'x2', 'const_1', 'v2'), ('//', 'x5', 'v2', 'v3'), ('//', 'x1', 'v3', 'v4'), ('//', 'x1', 'const_1', 'v5'), ('+', 'x9', 'x6', 'v6'), ('+', 'x1', 'x0', 'v7'), ('+', 'x4', 'x5', 'v8'), ('*', 'const_0', 'v7', 'v9')]",None,1024
6086,"[('//', 'x5', 'x3', 'v0'), ('*', 'v0', 'x9', 'v1'), ('//', 'x2', 'x1', 'v2'), ('*', 'x0', 'x9', 'v3'), ('*', 'v1', 'x8', 'v4'), ('*', 'x3', 'const_1', 'v5'), ('//', 'const_0', 'x3', 'v6'), ('+', 'x4', 'x8', 'v7'), ('+', 'v1', 'v1', 'v8'), ('*', 'v0', 'const_1', 'v9')]","(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",81
6087,"[('+', 'const_0', 'x8', 'v0'), ('*', 'x9', 'x8', 'v1'), ('*', 'x8', 'x1', 'v2'), ('+', 'v2', 'x6', 'v3'), ('*', 'x5', 'v0', 'v4'), ('//', 'v0', 'v0', 'v5'), ('//', 'v3', 'v2', 'v6'), ('*', 'v6', 'v4', 'v7'), ('//', 'x6', 'x6', 'v8'), ('+', 'v2', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
6088,"[('*', 'x6', 'x7', 'v0'), ('//', 'x7', 'x9', 'v1'), ('//', 'x7', 'x4', 'v2'), ('*', 'v0', 'const_1', 'v3'), ('+', 'x9', 'x3', 'v4'), ('//', 'v2', 'x1', 'v5'), ('//', 'v0', 'v3', 'v6'), ('//', 'x0', 'x1', 'v7'), ('+', 'x7', 'x5', 'v8'), ('+', 'x7', 'v2', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",5
6089,"[('*', 'x0', 'x4', 'v0'), ('+', 'x3', 'x1', 'v1'), ('*', 'x8', 'x6', 'v2'), ('//', 'x1', 'v2', 'v3'), ('+', 'v1', 'v1', 'v4'), ('*', 'v1', 'const_0', 'v5'), ('+', 'x2', 'x6', 'v6'), ('+', 'const_0', 'const_0', 'v7'), ('//', 'v2', 'v3', 'v8'), ('*', 'x6', 'v7', 'v9')]",None,1024
6090,"[('//', 'x0', 'x6', 'v0'), ('//', 'v0', 'const_1', 'v1'), ('+', 'x8', 'x0', 'v2'), ('//', 'const_1', 'const_1', 'v3'), ('*', 'x4', 'v3', 'v4'), ('//', 'v2', 'v4', 'v5'), ('*', 'x7', 'v1', 'v6'), ('//', 'x4', 'v6', 'v7'), ('+', 'v6', 'x3', 'v8'), ('+', 'x0', 'x1', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",257
6091,"[('*', 'x3', 'x9', 'v0'), ('+', 'x1', 'const_0', 'v1'), ('+', 'const_0', 'x3', 'v2'), ('//', 'x0', 'v0', 'v3'), ('+', 'x4', 'x7', 'v4'), ('//', 'x4', 'x0', 'v5'), ('//', 'v4', 'v3', 'v6'), ('//', 'x2', 'x4', 'v7'), ('*', 'v7', 'x7', 'v8'), ('//', 'v5', 'const_1', 'v9')]","(1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",545
6092,"[('*', 'x4', 'x7', 'v0'), ('*', 'v0', 'x1', 'v1'), ('//', 'x6', 'x2', 'v2'), ('+', 'x8', 'const_1', 'v3'), ('*', 'x9', 'x5', 'v4'), ('//', 'x6', 'v4', 'v5'), ('+', 'v5', 'x1', 'v6'), ('*', 'x9', 'x3', 'v7'), ('+', 'v7', 'v7', 'v8'), ('*', 'x9', 'v5', 'v9')]","(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",26
6093,"[('//', 'x9', 'const_1', 'v0'), ('+', 'x6', 'x5', 'v1'), ('//', 'const_0', 'v1', 'v2'), ('+', 'x2', 'v1', 'v3'), ('*', 'x3', 'const_0', 'v4'), ('//', 'x8', 'x1', 'v5'), ('*', 'v4', 'x5', 'v6'), ('+', 'v0', 'x5', 'v7'), ('+', 'x0', 'v3', 'v8'), ('+', 'const_0', 'v3', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",9
6094,"[('//', 'x5', 'const_1', 'v0'), ('//', 'x1', 'x4', 'v1'), ('//', 'const_1', 'x8', 'v2'), ('*', 'x7', 'x8', 'v3'), ('//', 'v1', 'v3', 'v4'), ('*', 'x9', 'const_1', 'v5'), ('//', 'const_1', 'v0', 'v6'), ('*', 'x4', 'x8', 'v7'), ('*', 'x6', 'v0', 'v8'), ('+', 'x9', 'v6', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2
6095,"[('*', 'x3', 'x2', 'v0'), ('//', 'const_1', 'x3', 'v1'), ('+', 'x8', 'x5', 'v2'), ('+', 'v1', 'x6', 'v3'), ('+', 'x8', 'x4', 'v4'), ('*', 'x8', 'x0', 'v5'), ('*', 'x6', 'x0', 'v6'), ('+', 'x7', 'const_0', 'v7'), ('//', 'v7', 'v2', 'v8'), ('+', 'v1', 'x2', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",65
6096,"[('+', 'x4', 'const_1', 'v0'), ('//', 'x6', 'x0', 'v1'), ('//', 'v1', 'x9', 'v2'), ('+', 'x3', 'x2', 'v3'), ('//', 'x7', 'x5', 'v4'), ('*', 'const_0', 'v3', 'v5'), ('//', 'v2', 'x4', 'v6'), ('+', 'x1', 'x8', 'v7'), ('+', 'x0', 'v4', 'v8'), ('+', 'v3', 'v0', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
6097,"[('*', 'x4', 'x3', 'v0'), ('*', 'const_1', 'const_0', 'v1'), ('+', 'x6', 'v1', 'v2'), ('//', 'const_1', 'x2', 'v3'), ('//', 'v3', 'x8', 'v4'), ('//', 'x9', 'v0', 'v5'), ('//', 'const_0', 'x1', 'v6'), ('+', 'v3', 'v3', 'v7'), ('//', 'v6', 'v0', 'v8'), ('*', 'v3', 'x1', 'v9')]","(0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",385
6098,"[('//', 'x5', 'x6', 'v0'), ('+', 'x2', 'x5', 'v1'), ('+', 'x3', 'x6', 'v2'), ('+', 'x4', 'x9', 'v3'), ('+', 'const_0', 'x4', 'v4'), ('//', 'const_1', 'x7', 'v5'), ('+', 'v3', 'x6', 'v6'), ('*', 'v6', 'x1', 'v7'), ('//', 'x3', 'x9', 'v8'), ('//', 'const_1', 'v3', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2
6099,"[('+', 'x3', 'x4', 'v0'), ('*', 'x6', 'x1', 'v1'), ('//', 'const_0', 'x5', 'v2'), ('//', 'x0', 'x4', 'v3'), ('*', 'x3', 'x7', 'v4'), ('//', 'x0', 'x5', 'v5'), ('+', 'v0', 'v5', 'v6'), ('//', 'x5', 'x6', 'v7'), ('//', 'v2', 'x2', 'v8'), ('*', 'x1', 'v1', 'v9')]","(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",265
6100,"[('//', 'x8', 'const_1', 'v0'), ('*', 'const_1', 'x3', 'v1'), ('+', 'x7', 'x9', 'v2'), ('*', 'x1', 'v1', 'v3'), ('//', 'x6', 'v3', 'v4'), ('+', 'v1', 'v4', 'v5'), ('*', 'v0', 'v1', 'v6'), ('//', 'x8', 'const_1', 'v7'), ('+', 'x0', 'v6', 'v8'), ('//', 'v7', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",3
6101,"[('//', 'x8', 'const_1', 'v0'), ('*', 'x9', 'x6', 'v1'), ('+', 'const_0', 'x2', 'v2'), ('*', 'x9', 'x7', 'v3'), ('+', 'x1', 'x9', 'v4'), ('//', 'x2', 'const_1', 'v5'), ('//', 'v1', 'x0', 'v6'), ('*', 'x7', 'v2', 'v7'), ('+', 'v2', 'v5', 'v8'), ('*', 'v2', 'x6', 'v9')]","(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",137
6102,"[('*', 'const_0', 'x7', 'v0'), ('*', 'x0', 'x4', 'v1'), ('*', 'x3', 'x5', 'v2'), ('*', 'x5', 'const_1', 'v3'), ('*', 'x6', 'x1', 'v4'), ('*', 'x6', 'x2', 'v5'), ('//', 'x7', 'const_1', 'v6'), ('*', 'v6', 'x1', 'v7'), ('*', 'const_0', 'x4', 'v8'), ('//', 'x3', 'x9', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",66
6103,"[('*', 'x5', 'x0', 'v0'), ('+', 'x0', 'x7', 'v1'), ('//', 'x4', 'const_1', 'v2'), ('*', 'const_1', 'x1', 'v3'), ('*', 'v2', 'x8', 'v4'), ('//', 'x6', 'v1', 'v5'), ('+', 'x3', 'const_1', 'v6'), ('+', 'x2', 'x2', 'v7'), ('*', 'v1', 'v7', 'v8'), ('*', 'x8', 'x2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",131
6104,"[('*', 'x9', 'x2', 'v0'), ('//', 'x3', 'x2', 'v1'), ('*', 'x2', 'x8', 'v2'), ('*', 'v2', 'const_1', 'v3'), ('//', 'x2', 'x3', 'v4'), ('+', 'x7', 'x3', 'v5'), ('*', 'x0', 'v2', 'v6'), ('+', 'x3', 'x5', 'v7'), ('*', 'v0', 'v1', 'v8'), ('//', 'x5', 'x0', 'v9')]","(1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",529
6105,"[('*', 'x3', 'const_0', 'v0'), ('//', 'const_1', 'v0', 'v1'), ('+', 'x7', 'x0', 'v2'), ('+', 'x6', 'const_0', 'v3'), ('*', 'v3', 'x5', 'v4'), ('//', 'x5', 'x8', 'v5'), ('*', 'v1', 'x5', 'v6'), ('//', 'v3', 'x9', 'v7'), ('+', 'const_0', 'const_1', 'v8'), ('+', 'x2', 'v3', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",9
6106,"[('//', 'x5', 'x0', 'v0'), ('//', 'x4', 'x6', 'v1'), ('//', 'x8', 'v0', 'v2'), ('+', 'x0', 'v0', 'v3'), ('+', 'x0', 'x1', 'v4'), ('+', 'v2', 'v4', 'v5'), ('//', 'v5', 'const_1', 'v6'), ('+', 'v5', 'x9', 'v7'), ('*', 'x3', 'x8', 'v8'), ('+', 'v2', 'x4', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",33
6107,"[('//', 'x7', 'x9', 'v0'), ('+', 'const_1', 'x9', 'v1'), ('//', 'x7', 'x2', 'v2'), ('+', 'x9', 'v1', 'v3'), ('+', 'const_1', 'x9', 'v4'), ('*', 'v3', 'const_1', 'v5'), ('+', 'x5', 'x6', 'v6'), ('//', 'v5', 'x8', 'v7'), ('+', 'v6', 'x3', 'v8'), ('+', 'v3', 'v7', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
6108,"[('+', 'x2', 'x4', 'v0'), ('+', 'x9', 'x9', 'v1'), ('*', 'x7', 'x7', 'v2'), ('//', 'x9', 'x7', 'v3'), ('+', 'x2', 'x6', 'v4'), ('//', 'x2', 'x8', 'v5'), ('*', 'v0', 'x8', 'v6'), ('//', 'v3', 'x2', 'v7'), ('*', 'const_0', 'x3', 'v8'), ('*', 'x1', 'x5', 'v9')]","(0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",273
6109,"[('*', 'const_0', 'x3', 'v0'), ('*', 'x0', 'x0', 'v1'), ('+', 'x2', 'x3', 'v2'), ('*', 'x2', 'v0', 'v3'), ('//', 'v1', 'x8', 'v4'), ('+', 'x1', 'v1', 'v5'), ('+', 'x5', 'x2', 'v6'), ('*', 'v6', 'x8', 'v7'), ('+', 'v7', 'x5', 'v8'), ('*', 'x0', 'x2', 'v9')]","(1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",641
6110,"[('*', 'x9', 'x2', 'v0'), ('//', 'x0', 'const_1', 'v1'), ('*', 'x7', 'x6', 'v2'), ('+', 'v0', 'v2', 'v3'), ('+', 'x9', 'x2', 'v4'), ('*', 'x3', 'x8', 'v5'), ('*', 'const_1', 'x9', 'v6'), ('*', 'x4', 'v0', 'v7'), ('//', 'x5', 'x7', 'v8'), ('+', 'x4', 'v1', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",33
6111,"[('+', 'x6', 'x3', 'v0'), ('*', 'x5', 'x7', 'v1'), ('*', 'x2', 'x5', 'v2'), ('//', 'x8', 'x8', 'v3'), ('//', 'x1', 'v1', 'v4'), ('//', 'x2', 'const_1', 'v5'), ('*', 'x9', 'v0', 'v6'), ('*', 'const_0', 'x7', 'v7'), ('+', 'v3', 'v6', 'v8'), ('//', 'v4', 'v8', 'v9')]","(0, 1, 0, 0, 0, 1, 0, 1, 1, 0)",279
6112,"[('+', 'const_0', 'const_0', 'v0'), ('//', 'x1', 'x2', 'v1'), ('*', 'x8', 'x3', 'v2'), ('+', 'v1', 'x8', 'v3'), ('//', 'const_1', 'x0', 'v4'), ('+', 'v0', 'x5', 'v5'), ('*', 'v3', 'x6', 'v6'), ('//', 'v3', 'v5', 'v7'), ('+', 'v1', 'x0', 'v8'), ('//', 'x9', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2
6113,"[('//', 'x9', 'x1', 'v0'), ('+', 'x0', 'x2', 'v1'), ('//', 'v1', 'const_1', 'v2'), ('*', 'v0', 'x6', 'v3'), ('//', 'x5', 'x7', 'v4'), ('*', 'x8', 'const_1', 'v5'), ('//', 'v0', 'x4', 'v6'), ('//', 'v1', 'v4', 'v7'), ('*', 'x2', 'x4', 'v8'), ('*', 'x9', 'x5', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",18
6114,"[('*', 'x2', 'x7', 'v0'), ('+', 'x0', 'x5', 'v1'), ('+', 'v0', 'x8', 'v2'), ('+', 'x6', 'x4', 'v3'), ('*', 'x0', 'const_1', 'v4'), ('*', 'x7', 'v3', 'v5'), ('//', 'x8', 'x4', 'v6'), ('*', 'x4', 'x3', 'v7'), ('+', 'x9', 'x9', 'v8'), ('//', 'v1', 'v2', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",19
6115,"[('+', 'x9', 'x3', 'v0'), ('*', 'x1', 'x8', 'v1'), ('*', 'x7', 'x8', 'v2'), ('*', 'x9', 'x7', 'v3'), ('//', 'const_0', 'v3', 'v4'), ('*', 'v0', 'v1', 'v5'), ('//', 'v2', 'v3', 'v6'), ('*', 'v3', 'x5', 'v7'), ('//', 'x7', 'x4', 'v8'), ('//', 'x5', 'v3', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",22
6116,"[('+', 'x2', 'x3', 'v0'), ('*', 'const_0', 'x1', 'v1'), ('//', 'v0', 'x4', 'v2'), ('*', 'x7', 'x3', 'v3'), ('+', 'v2', 'x3', 'v4'), ('*', 'v4', 'v3', 'v5'), ('//', 'x7', 'x9', 'v6'), ('//', 'v1', 'x9', 'v7'), ('//', 'v3', 'x9', 'v8'), ('+', 'x6', 'x8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",3
6117,"[('+', 'x3', 'x0', 'v0'), ('//', 'x7', 'x4', 'v1'), ('*', 'x1', 'v0', 'v2'), ('//', 'v2', 'x9', 'v3'), ('*', 'x8', 'x2', 'v4'), ('//', 'const_0', 'v2', 'v5'), ('+', 'x2', 'x8', 'v6'), ('+', 'v5', 'v1', 'v7'), ('*', 'x3', 'v2', 'v8'), ('+', 'v4', 'x2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",129
6118,"[('*', 'x9', 'x5', 'v0'), ('//', 'v0', 'x7', 'v1'), ('//', 'x9', 'x1', 'v2'), ('+', 'const_0', 'x9', 'v3'), ('+', 'x7', 'x3', 'v4'), ('*', 'x2', 'x6', 'v5'), ('+', 'const_0', 'x7', 'v6'), ('+', 'v1', 'x9', 'v7'), ('*', 'x6', 'v0', 'v8'), ('//', 'const_1', 'x9', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2
6119,"[('+', 'x6', 'const_1', 'v0'), ('*', 'v0', 'x8', 'v1'), ('+', 'x8', 'v0', 'v2'), ('+', 'x9', 'v1', 'v3'), ('+', 'v2', 'v3', 'v4'), ('//', 'const_1', 'v3', 'v5'), ('*', 'const_0', 'v2', 'v6'), ('*', 'x6', 'v4', 'v7'), ('*', 'v6', 'v5', 'v8'), ('//', 'v6', 'x2', 'v9')]",None,1024
6120,"[('//', 'x3', 'x7', 'v0'), ('//', 'x9', 'x4', 'v1'), ('*', 'x2', 'v0', 'v2'), ('*', 'v0', 'v1', 'v3'), ('//', 'x4', 'v1', 'v4'), ('//', 'v4', 'x1', 'v5'), ('*', 'v5', 'x0', 'v6'), ('+', 'x1', 'v0', 'v7'), ('//', 'x3', 'v5', 'v8'), ('//', 'x0', 'x9', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",514
6121,"[('+', 'x0', 'x8', 'v0'), ('+', 'x0', 'x9', 'v1'), ('*', 'x8', 'x1', 'v2'), ('+', 'x4', 'x6', 'v3'), ('//', 'x7', 'v3', 'v4'), ('//', 'x0', 'x9', 'v5'), ('+', 'v3', 'x0', 'v6'), ('*', 'const_1', 'const_1', 'v7'), ('+', 'x9', 'const_1', 'v8'), ('+', 'v4', 'v5', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",13
6122,"[('+', 'const_1', 'const_1', 'v0'), ('+', 'const_1', 'x3', 'v1'), ('//', 'x9', 'x0', 'v2'), ('*', 'x2', 'v2', 'v3'), ('//', 'v3', 'v2', 'v4'), ('+', 'v3', 'x7', 'v5'), ('+', 'x3', 'v1', 'v6'), ('//', 'x2', 'x7', 'v7'), ('*', 'x7', 'v0', 'v8'), ('*', 'x5', 'v8', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",21
6123,"[('*', 'x3', 'const_0', 'v0'), ('*', 'x1', 'v0', 'v1'), ('//', 'v0', 'x9', 'v2'), ('+', 'v2', 'x5', 'v3'), ('+', 'x2', 'x6', 'v4'), ('//', 'v0', 'x4', 'v5'), ('//', 'x6', 'x2', 'v6'), ('*', 'v1', 'v3', 'v7'), ('+', 'v3', 'x0', 'v8'), ('+', 'x1', 'v8', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",17
6124,"[('//', 'const_1', 'const_1', 'v0'), ('+', 'x0', 'const_0', 'v1'), ('+', 'x2', 'x4', 'v2'), ('+', 'const_1', 'x0', 'v3'), ('//', 'x7', 'x1', 'v4'), ('//', 'x0', 'x3', 'v5'), ('//', 'x6', 'x4', 'v6'), ('//', 'x8', 'x1', 'v7'), ('+', 'x6', 'v2', 'v8'), ('*', 'v7', 'v6', 'v9')]","(0, 1, 0, 0, 1, 0, 1, 0, 1, 0)",299
6125,"[('*', 'x3', 'x3', 'v0'), ('+', 'x1', 'const_1', 'v1'), ('*', 'const_0', 'const_1', 'v2'), ('//', 'x4', 'x0', 'v3'), ('+', 'x4', 'x6', 'v4'), ('+', 'x2', 'v4', 'v5'), ('+', 'const_1', 'v5', 'v6'), ('+', 'x0', 'x2', 'v7'), ('//', 'v1', 'x7', 'v8'), ('//', 'x3', 'x7', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",69
6126,"[('*', 'x4', 'x8', 'v0'), ('//', 'x6', 'x4', 'v1'), ('//', 'x0', 'x7', 'v2'), ('+', 'v2', 'const_0', 'v3'), ('*', 'const_1', 'const_0', 'v4'), ('+', 'x6', 'v3', 'v5'), ('//', 'x7', 'x8', 'v6'), ('//', 'x8', 'v3', 'v7'), ('//', 'x9', 'x7', 'v8'), ('+', 'v4', 'v4', 'v9')]",None,1024
6127,"[('*', 'x7', 'x8', 'v0'), ('*', 'x7', 'const_0', 'v1'), ('*', 'x2', 'x9', 'v2'), ('*', 'x6', 'x1', 'v3'), ('+', 'x0', 'v1', 'v4'), ('*', 'x8', 'x9', 'v5'), ('+', 'x5', 'x1', 'v6'), ('+', 'x4', 'v4', 'v7'), ('*', 'x8', 'v3', 'v8'), ('+', 'x8', 'x6', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",3
6128,"[('//', 'x6', 'x7', 'v0'), ('+', 'v0', 'v0', 'v1'), ('+', 'const_0', 'x7', 'v2'), ('//', 'x5', 'x0', 'v3'), ('+', 'v3', 'x5', 'v4'), ('+', 'x5', 'x6', 'v5'), ('*', 'x9', 'x3', 'v6'), ('//', 'v4', 'x1', 'v7'), ('//', 'x6', 'v4', 'v8'), ('*', 'const_1', 'x5', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",17
6129,"[('*', 'x9', 'const_1', 'v0'), ('//', 'x3', 'x4', 'v1'), ('+', 'x9', 'x1', 'v2'), ('+', 'x5', 'const_1', 'v3'), ('*', 'x7', 'x3', 'v4'), ('+', 'x1', 'const_1', 'v5'), ('+', 'x4', 'x0', 'v6'), ('//', 'x3', 'x5', 'v7'), ('//', 'x0', 'const_1', 'v8'), ('+', 'const_1', 'x3', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
6130,"[('*', 'const_0', 'x3', 'v0'), ('*', 'x3', 'x6', 'v1'), ('+', 'v0', 'const_1', 'v2'), ('*', 'v2', 'v2', 'v3'), ('*', 'x1', 'const_1', 'v4'), ('*', 'x5', 'v3', 'v5'), ('*', 'x1', 'v4', 'v6'), ('*', 'const_0', 'x3', 'v7'), ('+', 'v1', 'v7', 'v8'), ('+', 'const_0', 'x5', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",17
6131,"[('+', 'x5', 'x5', 'v0'), ('//', 'x0', 'const_1', 'v1'), ('//', 'x0', 'const_1', 'v2'), ('*', 'x3', 'x7', 'v3'), ('*', 'x8', 'x7', 'v4'), ('//', 'const_0', 'x2', 'v5'), ('*', 'x8', 'const_1', 'v6'), ('*', 'x2', 'v0', 'v7'), ('+', 'v7', 'const_1', 'v8'), ('//', 'v3', 'v6', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",71
6132,"[('//', 'const_1', 'x0', 'v0'), ('*', 'x0', 'x0', 'v1'), ('+', 'x0', 'x0', 'v2'), ('*', 'x4', 'x9', 'v3'), ('+', 'x0', 'v3', 'v4'), ('//', 'v2', 'x6', 'v5'), ('+', 'x9', 'x4', 'v6'), ('+', 'x4', 'x3', 'v7'), ('+', 'x0', 'x5', 'v8'), ('//', 'x8', 'x3', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",67
6133,"[('//', 'x4', 'x9', 'v0'), ('+', 'x1', 'x9', 'v1'), ('//', 'x2', 'x2', 'v2'), ('*', 'x5', 'x7', 'v3'), ('//', 'x3', 'x0', 'v4'), ('+', 'x5', 'const_0', 'v5'), ('//', 'v2', 'v3', 'v6'), ('//', 'x3', 'x5', 'v7'), ('*', 'const_1', 'v5', 'v8'), ('//', 'x1', 'x2', 'v9')]","(0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",385
6134,"[('*', 'const_0', 'x2', 'v0'), ('//', 'x5', 'x2', 'v1'), ('+', 'x8', 'v1', 'v2'), ('*', 'v1', 'x5', 'v3'), ('*', 'x5', 'x3', 'v4'), ('//', 'v1', 'x0', 'v5'), ('+', 'const_1', 'v1', 'v6'), ('//', 'x8', 'x9', 'v7'), ('//', 'x0', 'x0', 'v8'), ('+', 'v6', 'v6', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
6135,"[('+', 'x5', 'x7', 'v0'), ('//', 'v0', 'v0', 'v1'), ('*', 'v0', 'const_1', 'v2'), ('+', 'x6', 'v2', 'v3'), ('//', 'v2', 'x5', 'v4'), ('+', 'v0', 'x7', 'v5'), ('//', 'const_0', 'v1', 'v6'), ('*', 'x3', 'x9', 'v7'), ('*', 'x6', 'v2', 'v8'), ('//', 'v6', 'v8', 'v9')]",None,1024
6136,"[('+', 'x4', 'const_0', 'v0'), ('*', 'x9', 'const_0', 'v1'), ('//', 'x0', 'v0', 'v2'), ('+', 'const_0', 'const_0', 'v3'), ('+', 'x0', 'v3', 'v4'), ('*', 'v4', 'x7', 'v5'), ('*', 'x8', 'x6', 'v6'), ('//', 'v2', 'x6', 'v7'), ('+', 'x4', 'const_0', 'v8'), ('//', 'x5', 'x9', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",18
6137,"[('*', 'const_0', 'x4', 'v0'), ('//', 'x8', 'const_1', 'v1'), ('//', 'x1', 'x8', 'v2'), ('+', 'x5', 'x9', 'v3'), ('*', 'const_0', 'v3', 'v4'), ('//', 'x1', 'const_1', 'v5'), ('+', 'x9', 'x5', 'v6'), ('*', 'x9', 'const_0', 'v7'), ('//', 'x4', 'const_1', 'v8'), ('*', 'x9', 'x2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",130
6138,"[('+', 'x1', 'x6', 'v0'), ('//', 'x3', 'x8', 'v1'), ('*', 'const_1', 'x0', 'v2'), ('*', 'x3', 'x1', 'v3'), ('+', 'x8', 'x6', 'v4'), ('//', 'v3', 'v2', 'v5'), ('+', 'v2', 'x2', 'v6'), ('*', 'v4', 'x0', 'v7'), ('//', 'v6', 'v2', 'v8'), ('//', 'v7', 'v6', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",515
