Program_ID,Code,Label_Counterexample,Search_Steps
5898,"[('+', 'x1', 'x0', 'v0'), ('//', 'x0', 'x7', 'v1'), ('//', 'x9', 'x1', 'v2'), ('//', 'v1', 'const_1', 'v3'), ('//', 'x0', 'x9', 'v4'), ('*', 'v4', 'v1', 'v5'), ('+', 'x6', 'v3', 'v6'), ('*', 'x3', 'x5', 'v7'), ('*', 'v2', 'v7', 'v8'), ('*', 'x9', 'const_0', 'v9')]",None,1
5899,"[('*', 'x8', 'x8', 'v0'), ('//', 'x0', 'const_1', 'v1'), ('//', 'x3', 'v0', 'v2'), ('*', 'x9', 'x6', 'v3'), ('+', 'const_1', 'const_0', 'v4'), ('//', 'x0', 'x7', 'v5'), ('//', 'x0', 'v3', 'v6'), ('//', 'const_1', 'v6', 'v7'), ('//', 'v3', 'x0', 'v8'), ('*', 'x4', 'x4', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
5900,"[('//', 'x8', 'x8', 'v0'), ('+', 'x4', 'x6', 'v1'), ('+', 'x3', 'x7', 'v2'), ('+', 'x6', 'x6', 'v3'), ('+', 'x3', 'v1', 'v4'), ('*', 'x8', 'const_1', 'v5'), ('//', 'x9', 'v4', 'v6'), ('*', 'v0', 'x3', 'v7'), ('+', 'v6', 'v2', 'v8'), ('//', 'x4', 'v8', 'v9')]","(0, 0, 0, 7, 8, 0, 0, 1, 0, 1)",1
5901,"[('+', 'x2', 'const_1', 'v0'), ('//', 'x8', 'const_1', 'v1'), ('//', 'x9', 'v0', 'v2'), ('//', 'x8', 'x5', 'v3'), ('+', 'x7', 'v3', 'v4'), ('+', 'v2', 'v4', 'v5'), ('//', 'v1', 'x8', 'v6'), ('*', 'x6', 'x4', 'v7'), ('*', 'x5', 'x0', 'v8'), ('//', 'v8', 'const_1', 'v9')]","(1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
5902,"[('*', 'x3', 'x4', 'v0'), ('//', 'x8', 'x9', 'v1'), ('+', 'x4', 'x8', 'v2'), ('+', 'x0', 'x0', 'v3'), ('*', 'x3', 'x4', 'v4'), ('*', 'v3', 'x5', 'v5'), ('+', 'v0', 'x7', 'v6'), ('+', 'v3', 'const_0', 'v7'), ('//', 'v3', 'x9', 'v8'), ('+', 'v1', 'x8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 9)",1
5903,"[('+', 'x3', 'x4', 'v0'), ('//', 'x9', 'v0', 'v1'), ('*', 'v0', 'x6', 'v2'), ('*', 'x4', 'v2', 'v3'), ('*', 'v1', 'x8', 'v4'), ('*', 'x6', 'x2', 'v5'), ('+', 'x8', 'v3', 'v6'), ('+', 'x1', 'x9', 'v7'), ('//', 'v4', 'v2', 'v8'), ('//', 'v4', 'x2', 'v9')]","(0, 0, 4, 0, 9, 0, 0, 0, 9, 9)",1
5904,"[('+', 'x4', 'x0', 'v0'), ('*', 'x3', 'x1', 'v1'), ('+', 'const_0', 'x4', 'v2'), ('+', 'x0', 'x0', 'v3'), ('*', 'x7', 'v2', 'v4'), ('//', 'x4', 'x6', 'v5'), ('+', 'x6', 'x8', 'v6'), ('*', 'x8', 'x5', 'v7'), ('*', 'x4', 'x0', 'v8'), ('*', 'v7', 'x5', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",1
5905,"[('+', 'x0', 'x6', 'v0'), ('+', 'x3', 'x5', 'v1'), ('//', 'const_0', 'const_1', 'v2'), ('+', 'v1', 'const_0', 'v3'), ('//', 'v0', 'x9', 'v4'), ('*', 'v2', 'x3', 'v5'), ('//', 'x6', 'x6', 'v6'), ('*', 'x2', 'x6', 'v7'), ('//', 'v4', 'v1', 'v8'), ('+', 'v4', 'v0', 'v9')]","(3, 0, 0, 0, 0, 0, 4, 0, 0, 9)",1
5906,"[('//', 'x1', 'x9', 'v0'), ('*', 'x7', 'x2', 'v1'), ('*', 'x1', 'x5', 'v2'), ('//', 'x5', 'const_1', 'v3'), ('*', 'v1', 'x4', 'v4'), ('+', 'const_1', 'x9', 'v5'), ('*', 'x8', 'x7', 'v6'), ('+', 'v4', 'x4', 'v7'), ('//', 'v6', 'x9', 'v8'), ('*', 'x4', 'const_1', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
5907,"[('//', 'x6', 'x8', 'v0'), ('//', 'x9', 'x4', 'v1'), ('//', 'x6', 'x4', 'v2'), ('+', 'const_1', 'x6', 'v3'), ('//', 'x0', 'x1', 'v4'), ('+', 'v4', 'v2', 'v5'), ('//', 'x8', 'x5', 'v6'), ('*', 'x9', 'x6', 'v7'), ('//', 'x6', 'x6', 'v8'), ('+', 'const_1', 'v8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
5908,"[('//', 'x5', 'x7', 'v0'), ('+', 'x9', 'x1', 'v1'), ('+', 'x5', 'v1', 'v2'), ('*', 'x2', 'x7', 'v3'), ('//', 'x1', 'x0', 'v4'), ('+', 'x3', 'const_1', 'v5'), ('+', 'v1', 'v4', 'v6'), ('*', 'v2', 'v5', 'v7'), ('*', 'v6', 'v3', 'v8'), ('+', 'v3', 'const_0', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",1
5909,"[('//', 'const_1', 'x3', 'v0'), ('*', 'v0', 'x3', 'v1'), ('*', 'x1', 'const_0', 'v2'), ('//', 'v0', 'x9', 'v3'), ('*', 'v1', 'x5', 'v4'), ('*', 'v0', 'v1', 'v5'), ('*', 'x6', 'const_0', 'v6'), ('+', 'x9', 'const_1', 'v7'), ('*', 'x7', 'v4', 'v8'), ('//', 'x6', 'x8', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",1
5910,"[('*', 'x9', 'x0', 'v0'), ('//', 'x7', 'const_1', 'v1'), ('//', 'x0', 'x2', 'v2'), ('//', 'x4', 'x9', 'v3'), ('+', 'x3', 'v1', 'v4'), ('*', 'x2', 'x3', 'v5'), ('//', 'v5', 'x0', 'v6'), ('+', 'const_1', 'x8', 'v7'), ('+', 'v6', 'v1', 'v8'), ('+', 'v8', 'v6', 'v9')]","(7, 0, 6, 0, 0, 0, 0, 8, 0, 0)",1
5911,"[('//', 'x4', 'x7', 'v0'), ('*', 'const_1', 'x6', 'v1'), ('+', 'v1', 'v1', 'v2'), ('//', 'x0', 'x9', 'v3'), ('+', 'x9', 'x6', 'v4'), ('//', 'v0', 'v3', 'v5'), ('+', 'x5', 'const_0', 'v6'), ('+', 'v5', 'v0', 'v7'), ('*', 'v5', 'const_1', 'v8'), ('*', 'x3', 'v6', 'v9')]","(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",1
5912,"[('*', 'x0', 'x5', 'v0'), ('*', 'x1', 'x6', 'v1'), ('+', 'x4', 'x7', 'v2'), ('*', 'x1', 'const_0', 'v3'), ('//', 'const_1', 'v2', 'v4'), ('//', 'x9', 'x0', 'v5'), ('+', 'x0', 'const_0', 'v6'), ('+', 'v5', 'x1', 'v7'), ('+', 'v1', 'x8', 'v8'), ('+', 'v3', 'v0', 'v9')]","(1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
5913,"[('*', 'const_1', 'const_1', 'v0'), ('//', 'v0', 'x8', 'v1'), ('+', 'x8', 'x8', 'v2'), ('//', 'const_1', 'x2', 'v3'), ('+', 'v0', 'x9', 'v4'), ('//', 'const_0', 'x3', 'v5'), ('+', 'x5', 'x8', 'v6'), ('//', 'v5', 'x4', 'v7'), ('*', 'x8', 'v0', 'v8'), ('*', 'v3', 'v5', 'v9')]",None,1
5914,"[('+', 'x1', 'x8', 'v0'), ('//', 'x0', 'const_1', 'v1'), ('+', 'x5', 'x8', 'v2'), ('*', 'x0', 'x8', 'v3'), ('//', 'x6', 'x8', 'v4'), ('+', 'x2', 'x6', 'v5'), ('*', 'const_1', 'x4', 'v6'), ('*', 'const_1', 'x0', 'v7'), ('//', 'x6', 'x7', 'v8'), ('*', 'x9', 'v1', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
5915,"[('+', 'x4', 'x3', 'v0'), ('//', 'x1', 'x0', 'v1'), ('+', 'x4', 'x5', 'v2'), ('+', 'x4', 'v2', 'v3'), ('*', 'x9', 'x8', 'v4'), ('+', 'x7', 'x0', 'v5'), ('+', 'x6', 'v4', 'v6'), ('+', 'x8', 'x8', 'v7'), ('//', 'x6', 'v7', 'v8'), ('*', 'const_1', 'x0', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
5916,"[('*', 'const_1', 'x3', 'v0'), ('+', 'x6', 'x0', 'v1'), ('+', 'x0', 'x2', 'v2'), ('+', 'x5', 'const_1', 'v3'), ('*', 'x5', 'x0', 'v4'), ('+', 'x9', 'x3', 'v5'), ('*', 'v4', 'v4', 'v6'), ('//', 'v3', 'x8', 'v7'), ('*', 'x7', 'v2', 'v8'), ('*', 'x8', 'v2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",1
5917,"[('//', 'x9', 'x8', 'v0'), ('//', 'v0', 'x1', 'v1'), ('+', 'v1', 'const_1', 'v2'), ('*', 'x6', 'x9', 'v3'), ('//', 'v2', 'x0', 'v4'), ('+', 'x7', 'x4', 'v5'), ('*', 'x4', 'v2', 'v6'), ('*', 'v5', 'x4', 'v7'), ('+', 'v0', 'v3', 'v8'), ('*', 'v8', 'v8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 8)",1
5918,"[('//', 'const_0', 'x5', 'v0'), ('//', 'x3', 'x7', 'v1'), ('+', 'x8', 'v0', 'v2'), ('*', 'x0', 'v1', 'v3'), ('//', 'x8', 'x2', 'v4'), ('*', 'x9', 'const_1', 'v5'), ('//', 'x2', 'x3', 'v6'), ('*', 'x5', 'x9', 'v7'), ('+', 'v0', 'v5', 'v8'), ('//', 'x9', 'v1', 'v9')]","(0, 0, 0, 4, 0, 0, 0, 1, 0, 4)",1
5919,"[('+', 'x0', 'x5', 'v0'), ('+', 'x6', 'x2', 'v1'), ('*', 'const_1', 'x4', 'v2'), ('*', 'x7', 'v2', 'v3'), ('//', 'x1', 'x4', 'v4'), ('//', 'x5', 'x1', 'v5'), ('+', 'v1', 'const_0', 'v6'), ('*', 'v3', 'v4', 'v7'), ('+', 'x7', 'x8', 'v8'), ('+', 'const_0', 'x9', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
5920,"[('*', 'x6', 'x7', 'v0'), ('*', 'x5', 'const_0', 'v1'), ('//', 'v0', 'x3', 'v2'), ('*', 'const_1', 'x4', 'v3'), ('//', 'v0', 'x8', 'v4'), ('+', 'v0', 'x9', 'v5'), ('+', 'x1', 'v5', 'v6'), ('+', 'x0', 'x1', 'v7'), ('*', 'v6', 'x3', 'v8'), ('//', 'x0', 'x2', 'v9')]","(2, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
5921,"[('//', 'x8', 'x1', 'v0'), ('//', 'v0', 'x1', 'v1'), ('//', 'x1', 'x2', 'v2'), ('//', 'x8', 'const_1', 'v3'), ('*', 'x2', 'v2', 'v4'), ('+', 'v0', 'x3', 'v5'), ('*', 'x9', 'x0', 'v6'), ('+', 'const_0', 'x5', 'v7'), ('//', 'v5', 'x4', 'v8'), ('//', 'x8', 'v0', 'v9')]","(0, 2, 0, 0, 0, 0, 0, 0, 7, 0)",1
5922,"[('//', 'x4', 'x6', 'v0'), ('*', 'x4', 'x4', 'v1'), ('+', 'x8', 'x5', 'v2'), ('*', 'x4', 'x1', 'v3'), ('+', 'x9', 'x6', 'v4'), ('+', 'x5', 'const_1', 'v5'), ('*', 'x3', 'x3', 'v6'), ('//', 'const_1', 'v5', 'v7'), ('//', 'v3', 'v4', 'v8'), ('+', 'x1', 'x8', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
5923,"[('*', 'x2', 'const_0', 'v0'), ('+', 'v0', 'x4', 'v1'), ('*', 'v0', 'x3', 'v2'), ('*', 'x5', 'x4', 'v3'), ('+', 'const_0', 'x4', 'v4'), ('*', 'x5', 'x0', 'v5'), ('//', 'const_1', 'x9', 'v6'), ('+', 'x3', 'v3', 'v7'), ('+', 'x5', 'v0', 'v8'), ('//', 'x8', 'v2', 'v9')]",None,1
5924,"[('*', 'x6', 'const_1', 'v0'), ('//', 'const_0', 'x1', 'v1'), ('*', 'x0', 'v0', 'v2'), ('//', 'v1', 'x5', 'v3'), ('+', 'v3', 'x1', 'v4'), ('//', 'x5', 'v2', 'v5'), ('//', 'x9', 'v3', 'v6'), ('+', 'v3', 'x0', 'v7'), ('//', 'x3', 'v3', 'v8'), ('//', 'const_1', 'x0', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
5925,"[('+', 'x3', 'x0', 'v0'), ('+', 'x5', 'x5', 'v1'), ('//', 'x2', 'x7', 'v2'), ('//', 'x2', 'v1', 'v3'), ('//', 'const_1', 'x5', 'v4'), ('*', 'v1', 'x4', 'v5'), ('//', 'x5', 'const_1', 'v6'), ('+', 'v5', 'v0', 'v7'), ('*', 'v7', 'x2', 'v8'), ('//', 'x1', 'x3', 'v9')]","(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",1
5926,"[('//', 'x5', 'x4', 'v0'), ('//', 'x0', 'x0', 'v1'), ('//', 'x8', 'x3', 'v2'), ('*', 'const_1', 'x6', 'v3'), ('+', 'x4', 'v2', 'v4'), ('//', 'const_1', 'x9', 'v5'), ('*', 'v5', 'v3', 'v6'), ('*', 'v3', 'v3', 'v7'), ('*', 'x1', 'x5', 'v8'), ('*', 'x0', 'x7', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1
5927,"[('//', 'x2', 'const_1', 'v0'), ('*', 'x0', 'x9', 'v1'), ('+', 'x8', 'const_0', 'v2'), ('//', 'x7', 'x8', 'v3'), ('*', 'const_1', 'x9', 'v4'), ('+', 'v3', 'const_1', 'v5'), ('//', 'x0', 'x7', 'v6'), ('*', 'v3', 'x9', 'v7'), ('+', 'x6', 'x3', 'v8'), ('*', 'x8', 'x9', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",1
5928,"[('//', 'x5', 'x1', 'v0'), ('//', 'x3', 'x5', 'v1'), ('*', 'x0', 'x2', 'v2'), ('+', 'x5', 'x6', 'v3'), ('+', 'v2', 'x9', 'v4'), ('//', 'x4', 'v1', 'v5'), ('+', 'x2', 'x2', 'v6'), ('//', 'v4', 'v5', 'v7'), ('+', 'x7', 'x1', 'v8'), ('*', 'v5', 'x9', 'v9')]","(0, 0, 0, 4, 8, 1, 0, 0, 0, 1)",1
5929,"[('+', 'x2', 'x8', 'v0'), ('//', 'x2', 'x6', 'v1'), ('+', 'v0', 'x0', 'v2'), ('+', 'v2', 'x3', 'v3'), ('*', 'x3', 'v3', 'v4'), ('//', 'x8', 'const_1', 'v5'), ('+', 'x2', 'x9', 'v6'), ('//', 'x8', 'v5', 'v7'), ('//', 'v7', 'x6', 'v8'), ('+', 'x4', 'v2', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
5930,"[('//', 'x3', 'x5', 'v0'), ('//', 'x2', 'v0', 'v1'), ('+', 'v1', 'x3', 'v2'), ('//', 'x8', 'x8', 'v3'), ('*', 'v2', 'x0', 'v4'), ('+', 'v1', 'x8', 'v5'), ('*', 'v5', 'x9', 'v6'), ('//', 'v4', 'v2', 'v7'), ('*', 'v7', 'x1', 'v8'), ('+', 'x6', 'x6', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",1
5931,"[('//', 'x4', 'const_1', 'v0'), ('//', 'const_0', 'x1', 'v1'), ('*', 'v1', 'x7', 'v2'), ('+', 'v2', 'v1', 'v3'), ('*', 'v0', 'x7', 'v4'), ('+', 'x8', 'x0', 'v5'), ('*', 'x6', 'x6', 'v6'), ('//', 'v2', 'x7', 'v7'), ('*', 'x9', 'v5', 'v8'), ('+', 'x1', 'v7', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",1
5932,"[('//', 'x1', 'x8', 'v0'), ('//', 'x7', 'x5', 'v1'), ('*', 'x6', 'x8', 'v2'), ('//', 'x2', 'x2', 'v3'), ('*', 'x5', 'v1', 'v4'), ('*', 'x8', 'x9', 'v5'), ('+', 'x7', 'v1', 'v6'), ('*', 'v4', 'v4', 'v7'), ('+', 'x7', 'x5', 'v8'), ('+', 'x4', 'x5', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
5933,"[('+', 'x7', 'x4', 'v0'), ('//', 'x1', 'x9', 'v1'), ('*', 'x9', 'x5', 'v2'), ('+', 'x3', 'x6', 'v3'), ('*', 'v2', 'const_0', 'v4'), ('//', 'v4', 'x5', 'v5'), ('+', 'x9', 'v1', 'v6'), ('//', 'x0', 'v3', 'v7'), ('*', 'v2', 'x1', 'v8'), ('+', 'v8', 'x6', 'v9')]","(0, 1, 0, 0, 0, 7, 3, 0, 0, 1)",1
5934,"[('//', 'const_1', 'x4', 'v0'), ('*', 'x4', 'x6', 'v1'), ('*', 'v1', 'x2', 'v2'), ('+', 'x8', 'x5', 'v3'), ('//', 'v3', 'v3', 'v4'), ('//', 'x8', 'x7', 'v5'), ('+', 'x7', 'v3', 'v6'), ('*', 'x0', 'v6', 'v7'), ('//', 'x5', 'v4', 'v8'), ('*', 'v4', 'v0', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",1
5935,"[('+', 'x3', 'const_1', 'v0'), ('*', 'x9', 'x4', 'v1'), ('+', 'x6', 'v0', 'v2'), ('//', 'x7', 'x7', 'v3'), ('*', 'const_0', 'v2', 'v4'), ('+', 'const_1', 'x3', 'v5'), ('+', 'x2', 'x6', 'v6'), ('*', 'const_0', 'const_0', 'v7'), ('+', 'const_0', 'v4', 'v8'), ('*', 'x1', 'v8', 'v9')]",None,1
5936,"[('//', 'x2', 'x6', 'v0'), ('+', 'x0', 'x5', 'v1'), ('//', 'x1', 'v0', 'v2'), ('//', 'x3', 'x4', 'v3'), ('+', 'x0', 'x9', 'v4'), ('+', 'x0', 'v1', 'v5'), ('*', 'const_1', 'x6', 'v6'), ('*', 'x4', 'v4', 'v7'), ('*', 'v0', 'v5', 'v8'), ('//', 'v5', 'x7', 'v9')]","(0, 0, 0, 0, 0, 9, 0, 9, 0, 0)",1
5937,"[('+', 'x4', 'x2', 'v0'), ('*', 'x5', 'v0', 'v1'), ('+', 'x7', 'x8', 'v2'), ('*', 'x1', 'x9', 'v3'), ('*', 'v0', 'const_1', 'v4'), ('*', 'x9', 'x3', 'v5'), ('+', 'const_1', 'v2', 'v6'), ('+', 'v1', 'x5', 'v7'), ('+', 'v0', 'x5', 'v8'), ('*', 'v3', 'x9', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",1
5938,"[('//', 'x1', 'x7', 'v0'), ('*', 'const_0', 'const_1', 'v1'), ('//', 'x7', 'x8', 'v2'), ('*', 'x6', 'x5', 'v3'), ('*', 'x5', 'x1', 'v4'), ('*', 'v4', 'v3', 'v5'), ('+', 'v1', 'x9', 'v6'), ('//', 'v2', 'v3', 'v7'), ('//', 'x1', 'const_1', 'v8'), ('//', 'x4', 'v2', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 9, 9, 0)",1
5939,"[('*', 'const_1', 'x3', 'v0'), ('*', 'x0', 'const_1', 'v1'), ('*', 'x9', 'const_0', 'v2'), ('*', 'v0', 'v2', 'v3'), ('//', 'v3', 'v1', 'v4'), ('//', 'x8', 'v4', 'v5'), ('//', 'const_0', 'x1', 'v6'), ('+', 'v0', 'x6', 'v7'), ('*', 'x4', 'x8', 'v8'), ('+', 'x6', 'x6', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",1
5940,"[('//', 'x8', 'x2', 'v0'), ('+', 'x3', 'x4', 'v1'), ('*', 'x3', 'const_0', 'v2'), ('//', 'const_0', 'x1', 'v3'), ('//', 'x3', 'x1', 'v4'), ('//', 'x7', 'v1', 'v5'), ('//', 'x1', 'x6', 'v6'), ('*', 'v6', 'x7', 'v7'), ('+', 'v3', 'x3', 'v8'), ('+', 'v5', 'v4', 'v9')]","(0, 0, 0, 6, 0, 0, 0, 6, 0, 0)",1
5941,"[('//', 'const_0', 'const_1', 'v0'), ('*', 'x7', 'x0', 'v1'), ('*', 'x4', 'x1', 'v2'), ('//', 'x7', 'x5', 'v3'), ('*', 'const_0', 'x3', 'v4'), ('*', 'x2', 'x5', 'v5'), ('//', 'x5', 'x3', 'v6'), ('+', 'v5', 'v2', 'v7'), ('//', 'x2', 'x9', 'v8'), ('*', 'x2', 'x7', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",1
5942,"[('+', 'x7', 'x6', 'v0'), ('*', 'x7', 'x0', 'v1'), ('//', 'x8', 'x6', 'v2'), ('//', 'const_0', 'x8', 'v3'), ('+', 'x6', 'v2', 'v4'), ('//', 'x4', 'v1', 'v5'), ('//', 'v4', 'x2', 'v6'), ('*', 'x4', 'x3', 'v7'), ('+', 'v1', 'x7', 'v8'), ('*', 'x4', 'x5', 'v9')]","(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",1
5943,"[('*', 'x0', 'x1', 'v0'), ('//', 'x3', 'x5', 'v1'), ('//', 'x4', 'x8', 'v2'), ('*', 'x9', 'x3', 'v3'), ('+', 'x4', 'v2', 'v4'), ('*', 'x9', 'x3', 'v5'), ('//', 'v1', 'x8', 'v6'), ('+', 'v1', 'x1', 'v7'), ('//', 'x9', 'v3', 'v8'), ('+', 'x4', 'x7', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1
5944,"[('//', 'x7', 'x0', 'v0'), ('//', 'x6', 'x0', 'v1'), ('//', 'v1', 'x1', 'v2'), ('//', 'v1', 'const_1', 'v3'), ('+', 'const_0', 'const_0', 'v4'), ('//', 'v4', 'v0', 'v5'), ('+', 'x0', 'const_0', 'v6'), ('+', 'v0', 'const_1', 'v7'), ('+', 'x6', 'v6', 'v8'), ('//', 'v3', 'x3', 'v9')]","(7, 0, 0, 1, 0, 0, 9, 0, 0, 0)",1
5945,"[('//', 'x5', 'x8', 'v0'), ('+', 'const_1', 'const_0', 'v1'), ('*', 'x0', 'v0', 'v2'), ('//', 'const_1', 'x8', 'v3'), ('//', 'x8', 'x3', 'v4'), ('+', 'v1', 'x3', 'v5'), ('+', 'x6', 'v3', 'v6'), ('//', 'const_1', 'const_1', 'v7'), ('+', 'x8', 'v2', 'v8'), ('//', 'v7', 'v6', 'v9')]","(0, 0, 0, 0, 0, 0, 9, 0, 0, 0)",1
5946,"[('+', 'x6', 'x8', 'v0'), ('//', 'x7', 'x8', 'v1'), ('//', 'v1', 'x8', 'v2'), ('+', 'x3', 'v1', 'v3'), ('//', 'x5', 'x3', 'v4'), ('+', 'v1', 'v2', 'v5'), ('+', 'v3', 'x0', 'v6'), ('//', 'v6', 'v0', 'v7'), ('+', 'x8', 'x4', 'v8'), ('*', 'v3', 'x8', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 7, 3, 0)",1
5947,"[('*', 'x9', 'x9', 'v0'), ('*', 'x2', 'x0', 'v1'), ('*', 'x0', 'v0', 'v2'), ('//', 'x7', 'v1', 'v3'), ('+', 'x0', 'x6', 'v4'), ('//', 'v0', 'const_1', 'v5'), ('*', 'const_1', 'x3', 'v6'), ('*', 'const_0', 'x4', 'v7'), ('+', 'x9', 'x5', 'v8'), ('*', 'v3', 'v2', 'v9')]","(9, 0, 1, 0, 0, 0, 0, 9, 0, 1)",1
5948,"[('//', 'const_0', 'x4', 'v0'), ('//', 'const_1', 'x0', 'v1'), ('//', 'const_0', 'x6', 'v2'), ('//', 'v2', 'v2', 'v3'), ('*', 'v0', 'x6', 'v4'), ('*', 'x9', 'x3', 'v5'), ('*', 'x1', 'x6', 'v6'), ('//', 'x9', 'x4', 'v7'), ('//', 'x4', 'x5', 'v8'), ('//', 'v1', 'v6', 'v9')]","(1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",1
5949,"[('+', 'const_1', 'x6', 'v0'), ('+', 'x8', 'v0', 'v1'), ('+', 'x7', 'const_1', 'v2'), ('+', 'x7', 'x7', 'v3'), ('*', 'const_1', 'x2', 'v4'), ('+', 'v2', 'v1', 'v5'), ('*', 'const_1', 'v4', 'v6'), ('//', 'const_0', 'x0', 'v7'), ('//', 'v1', 'v2', 'v8'), ('*', 'x6', 'v4', 'v9')]","(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",1
5950,"[('//', 'x1', 'const_1', 'v0'), ('//', 'x6', 'x5', 'v1'), ('*', 'x6', 'v1', 'v2'), ('//', 'v2', 'x9', 'v3'), ('*', 'v2', 'v1', 'v4'), ('+', 'x8', 'x8', 'v5'), ('*', 'x2', 'x6', 'v6'), ('//', 'const_1', 'const_1', 'v7'), ('*', 'v0', 'x7', 'v8'), ('+', 'x9', 'v5', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
5951,"[('+', 'const_1', 'x5', 'v0'), ('*', 'x7', 'const_0', 'v1'), ('+', 'x6', 'x1', 'v2'), ('+', 'x9', 'v2', 'v3'), ('*', 'x9', 'x5', 'v4'), ('+', 'x6', 'x8', 'v5'), ('//', 'const_0', 'x5', 'v6'), ('//', 'x4', 'v3', 'v7'), ('+', 'v5', 'x9', 'v8'), ('//', 'v2', 'const_1', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
5952,"[('*', 'x0', 'x7', 'v0'), ('+', 'x3', 'x3', 'v1'), ('//', 'x5', 'x2', 'v2'), ('//', 'v0', 'const_1', 'v3'), ('//', 'const_0', 'x9', 'v4'), ('*', 'v0', 'x1', 'v5'), ('+', 'x8', 'x4', 'v6'), ('+', 'x3', 'x4', 'v7'), ('//', 'x7', 'v1', 'v8'), ('*', 'v0', 'v1', 'v9')]","(1, 0, 0, 1, 0, 0, 0, 1, 0, 0)",1
5953,"[('//', 'x4', 'x6', 'v0'), ('+', 'x7', 'x6', 'v1'), ('*', 'const_0', 'x2', 'v2'), ('//', 'v1', 'x9', 'v3'), ('//', 'x2', 'x2', 'v4'), ('//', 'v2', 'x7', 'v5'), ('*', 'x9', 'v2', 'v6'), ('//', 'x2', 'x6', 'v7'), ('+', 'const_0', 'x7', 'v8'), ('*', 'v0', 'v2', 'v9')]",None,1
5954,"[('+', 'x8', 'const_0', 'v0'), ('//', 'x4', 'const_1', 'v1'), ('*', 'x3', 'v0', 'v2'), ('*', 'const_1', 'x2', 'v3'), ('//', 'x7', 'v2', 'v4'), ('+', 'x8', 'x6', 'v5'), ('+', 'x0', 'v1', 'v6'), ('+', 'v5', 'v4', 'v7'), ('*', 'v7', 'x7', 'v8'), ('*', 'v8', 'v8', 'v9')]","(0, 0, 0, 3, 0, 0, 8, 3, 5, 0)",1
5955,"[('//', 'x5', 'x9', 'v0'), ('+', 'x6', 'x4', 'v1'), ('+', 'const_1', 'const_0', 'v2'), ('//', 'x6', 'x1', 'v3'), ('//', 'const_1', 'v0', 'v4'), ('//', 'x3', 'x4', 'v5'), ('*', 'v4', 'x4', 'v6'), ('+', 'v5', 'x2', 'v7'), ('//', 'v2', 'x1', 'v8'), ('*', 'x5', 'v3', 'v9')]","(0, 1, 0, 0, 0, 1, 5, 0, 0, 0)",1
